file_id,assay,modality_coarse,tissue_strict,biosample_type,dataset,w_norm,w_gain_norm,bias,bias_effective
ENCSR429EGC_M,total RNA-seq,RNA,endothelial cell,in vitro differentiated cells,encode_v3,2.2795683129479523,2.999137164158548,0.011211127042770386,2.1612265902902865
ENCSR429EGC_P,total RNA-seq,RNA,endothelial cell,in vitro differentiated cells,encode_v3,2.2761782912520783,2.954630055930945,0.0065061189234256744,2.166952703410529
ENCSR877FRY_M,total RNA-seq,RNA,glutamatergic neuron,in vitro differentiated cells,encode_v3,2.3518471975362067,2.9836950541325913,-7.847267261240631e-05,2.0609092080074465
ENCSR877FRY_P,total RNA-seq,RNA,glutamatergic neuron,in vitro differentiated cells,encode_v3,2.340325884365315,2.986463679019366,-0.005359868984669447,1.7529403855840595
ENCSR000EMK,DNase-seq,Accessibility,hematopoietic multipotent progenitor cell,in vitro differentiated cells,encode_v3,3.8080529261209093,6.366798956302256,0.026685824617743492,3.1913045702714893
ENCSR115YPI,DNase-seq,Accessibility,hematopoietic multipotent progenitor cell,in vitro differentiated cells,encode_v3,2.5533926923291195,3.682823831930105,0.012306151911616325,2.0916923343313174
ENCSR328UMC,DNase-seq,Accessibility,hematopoietic multipotent progenitor cell,in vitro differentiated cells,encode_v3,2.4760674594491556,3.7430612226907596,0.041125692427158356,2.1209031786278443
ENCSR362JSZ,DNase-seq,Accessibility,hematopoietic multipotent progenitor cell,in vitro differentiated cells,encode_v3,3.263054760754513,4.835232191309572,0.007217682898044586,2.611226285331428
ENCSR420NOA,DNase-seq,Accessibility,hematopoietic multipotent progenitor cell,in vitro differentiated cells,encode_v3,2.4222462410624517,3.5786678899629614,0.005324155557900667,1.4494135703817645
ENCSR493IAY,DNase-seq,Accessibility,hematopoietic multipotent progenitor cell,in vitro differentiated cells,encode_v3,3.754482439279092,5.5841010786430765,0.014710560441017151,2.99164234621707
ENCSR564JUY,DNase-seq,Accessibility,hematopoietic multipotent progenitor cell,in vitro differentiated cells,encode_v3,3.599066436338919,5.455874347228043,0.018339380621910095,2.6927116030212743
ENCSR845CFB,DNase-seq,Accessibility,hematopoietic multipotent progenitor cell,in vitro differentiated cells,encode_v3,3.974041011832216,6.119001874961053,-0.0006506109493784606,2.551602550806238
ENCSR855FOP,DNase-seq,Accessibility,hematopoietic multipotent progenitor cell,in vitro differentiated cells,encode_v3,2.2833690116932774,3.32059139931509,0.01481289230287075,1.589900227075504
ENCSR937UWI,DNase-seq,Accessibility,hematopoietic multipotent progenitor cell,in vitro differentiated cells,encode_v3,3.3051149158026676,4.977709702422256,0.019369926303625107,2.3855090034337385
ENCSR000CUA_M,total RNA-seq,RNA,hematopoietic multipotent progenitor cell,in vitro differentiated cells,encode_v3,2.8491919045442957,3.705926812263764,-0.0029300886671990156,2.0037778001570974
ENCSR000CUA_P,total RNA-seq,RNA,hematopoietic multipotent progenitor cell,in vitro differentiated cells,encode_v3,2.69762511155223,3.461322720625601,-0.003533002221956849,2.0933368549077525
ENCSR364MFN,DNase-seq,Accessibility,hepatocyte,in vitro differentiated cells,encode_v3,2.234919546265875,3.2865090506365444,0.07144257426261902,2.0225130464680845
ENCSR883XRM,Histone ChIP-seq,HistoneChIP,hepatocyte,in vitro differentiated cells,encode_v3,1.013271887205145,1.2478708889825605,0.02546631544828415,0.32065600176694536
ENCSR507UDH,Histone ChIP-seq,HistoneChIP,hepatocyte,in vitro differentiated cells,encode_v3,1.7516518997971793,2.278657184403876,0.03799227625131607,0.8668388309393722
ENCSR637RLN,Histone ChIP-seq,HistoneChIP,hepatocyte,in vitro differentiated cells,encode_v3,0.9147408981622408,1.0721586756921935,0.012699706479907036,0.10659972889854205
ENCSR034BEQ,Histone ChIP-seq,HistoneChIP,hepatocyte,in vitro differentiated cells,encode_v3,0.7277042532185114,0.8582871660721426,0.017530348151922226,0.014710588537609953
ENCSR689QUB,Histone ChIP-seq,HistoneChIP,hepatocyte,in vitro differentiated cells,encode_v3,1.2525755754236925,1.5681888278155214,0.032364945858716965,0.13480767927801726
ENCSR220XCD,Histone ChIP-seq,HistoneChIP,hepatocyte,in vitro differentiated cells,encode_v3,2.204543241089648,2.8174124833463132,0.020947793498635292,1.0157979136571704
ENCSR442ZOI,Histone ChIP-seq,HistoneChIP,hepatocyte,in vitro differentiated cells,encode_v3,0.9073077572537136,1.113002260027363,0.02232775092124939,0.4623294665035611
ENCSR695HYL,Histone ChIP-seq,HistoneChIP,hepatocyte,in vitro differentiated cells,encode_v3,1.168441140670143,1.410598607872426,0.019753191620111465,0.178997519359888
ENCSR850ODD,Histone ChIP-seq,HistoneChIP,hepatocyte,in vitro differentiated cells,encode_v3,1.9639581628135703,2.5673191082914237,0.0421595424413681,1.3226281125033839
ENCSR484MFB,Histone ChIP-seq,HistoneChIP,hepatocyte,in vitro differentiated cells,encode_v3,0.7150702207734713,0.8336440772803365,-0.0006504792254418135,-0.12489699401068048
ENCSR758GMX,Histone ChIP-seq,HistoneChIP,hepatocyte,in vitro differentiated cells,encode_v3,0.7309921145232953,0.8591922377916282,0.010392704978585243,-0.030172520354490216
ENCSR289TGF,Histone ChIP-seq,HistoneChIP,hepatocyte,in vitro differentiated cells,encode_v3,1.1558736967041003,1.3719379533705085,0.015642182901501656,0.19442054934506853
ENCSR252QYR,TF ChIP-seq,TFChIP,hepatocyte,in vitro differentiated cells,encode_v3,1.5567464146544616,2.161263255469536,0.040204182267189026,0.49423944602994785
ENCSR384LYW,TF ChIP-seq,TFChIP,hepatocyte,in vitro differentiated cells,encode_v3,1.43001888769238,1.6470970140025794,0.0630093514919281,0.37995243133428946
ENCSR341VYI,TF ChIP-seq,TFChIP,hepatocyte,in vitro differentiated cells,encode_v3,2.200902146928668,2.577914826335145,0.023783374577760696,0.7249509628547315
ENCSR859HWB,polyA plus RNA-seq,RNA,hepatocyte,in vitro differentiated cells,encode_v3,2.825278353663529,3.7047494544084016,0.04092147573828697,3.237148000857082
ENCSR908ZAS_M,total RNA-seq,RNA,hepatocyte,in vitro differentiated cells,encode_v3,2.343462942546235,3.1063333540241573,0.006868862546980381,2.144018407258207
ENCSR908ZAS_P,total RNA-seq,RNA,hepatocyte,in vitro differentiated cells,encode_v3,2.3120592146208354,3.0493440671412846,0.0061599696055054665,2.1358929823541244
ENCSR224FOA,DNase-seq,Accessibility,islet precursor cell,in vitro differentiated cells,encode_v3,2.9784662466964953,4.09380067496285,0.04064999520778656,2.0007189057350336
ENCSR731QLJ,DNase-seq,Accessibility,mesenchymal stem cell,in vitro differentiated cells,encode_v3,3.8709398281381824,5.7841793061382205,0.022776508703827858,2.9147774519796696
ENCSR526NKM,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,1.7971267244084619,2.162942066889005,0.015414564870297909,0.5690090396317998
ENCSR753RYH,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,1.3752528383020455,1.624329378322814,0.008913454599678516,0.09902698427961786
ENCSR502IWF,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,1.6564826488832616,2.01901063018317,0.03615882992744446,0.5649930293578114
ENCSR250VGX,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,1.6419768461962159,1.9669435540518456,0.0115966172888875,0.3166164527882927
ENCSR895YWA,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,2.141207616679347,2.6268317363863822,0.006107773631811142,0.5591260160606395
ENCSR491CCY,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,1.9026886176089957,2.283939566376153,0.023158356547355652,0.5089426584048753
ENCSR809CVZ,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,1.6703728122099815,1.904105720568079,0.02680608630180359,0.32361795115134684
ENCSR448TUF,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,1.0116664725926217,1.2028794433332035,0.025343017652630806,0.08935510547499168
ENCSR719QMW,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,1.9263381711096015,2.3156717194816814,-0.0023385602980852127,0.5020937646999195
ENCSR433FJP,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,1.5870144770248726,1.9410873352695348,0.013000418432056904,0.532068105447752
ENCSR604THF,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,2.4294719354675203,3.042749872678532,-0.0003232252784073353,0.9150111052150748
ENCSR491VZZ,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,1.1012688960092925,1.3118137086926351,0.0351388193666935,0.1725984719624158
ENCSR734MEM,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,1.6574511732431438,1.9551508902821608,0.02317165397107601,0.5076647757262597
ENCSR013KEC,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,2.420681398472404,3.134088438357285,-0.01282764133065939,0.8463032926541687
ENCSR832JVP,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,1.4615422907525668,1.743945369260426,0.03212601691484451,0.1715824337495795
ENCSR824UNY,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,2.1592640673807435,2.5824111226333435,0.009881490841507912,0.40763750788349035
ENCSR115PQP,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,1.6246832895889334,2.0149725886166956,0.012796438299119473,0.5274736854116722
ENCSR902EEI,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,1.7233332969622468,2.119373682762876,0.013397185131907463,0.4243693661173885
ENCSR065HOR,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,2.4339544125359103,2.983209936825853,0.008845220319926739,0.26950081827775524
ENCSR786GJM,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,1.854891554534686,2.3884455643059734,0.02480599284172058,0.8881953678173331
ENCSR501JET,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,2.8530498345307174,3.9860645473108236,0.019696498289704323,1.7969764472684124
ENCSR594AQO,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,2.0441773814363513,2.4441258184865773,0.011785157024860382,0.07209108747467136
ENCSR701KJD,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,1.554381147721495,1.9779237284045896,0.024236558005213737,0.787594557932327
ENCSR746CUY,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,1.491254085079412,1.7380965441315896,-0.009191066958010197,-0.010456998814030324
ENCSR172CVZ,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,2.1613422335554584,2.6403222577661567,0.004052936565130949,0.826711147879178
ENCSR350YQC,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,1.9225943008270217,2.3381713662169963,0.018211768940091133,0.6975374139912005
ENCSR509MHV,Histone ChIP-seq,HistoneChIP,mesenchymal stem cell,in vitro differentiated cells,encode_v3,1.8896592950845148,2.317872858773994,0.019291836768388748,0.6274491731465737
ENCSR275ZLF_M,polyA plus RNA-seq,RNA,mesenchymal stem cell,in vitro differentiated cells,encode_v3,3.396949590618003,4.487038447083704,-0.004641170147806406,3.014464973990631
ENCSR275ZLF_P,polyA plus RNA-seq,RNA,mesenchymal stem cell,in vitro differentiated cells,encode_v3,3.4752137220375996,4.5859616972331265,-0.006648206617683172,3.061483413732444
ENCSR663WGC_M,polyA plus RNA-seq,RNA,mesenchymal stem cell,in vitro differentiated cells,encode_v3,3.3253912369528744,4.404955818935062,-0.004563759546726942,3.0089377725395554
ENCSR663WGC_P,polyA plus RNA-seq,RNA,mesenchymal stem cell,in vitro differentiated cells,encode_v3,3.4244988036002133,4.521933112934064,-0.001702075474895537,3.108779439191104
ENCSR714DIF,DNase-seq,Accessibility,mesendoderm,in vitro differentiated cells,encode_v3,3.78631807828326,5.408907653453848,0.02437158115208149,2.4164426742528575
ENCSR598UDU,Histone ChIP-seq,HistoneChIP,mesendoderm,in vitro differentiated cells,encode_v3,1.2512597790234834,1.4709298905541324,0.001905358862131834,0.1305340527237189
ENCSR900EUT,Histone ChIP-seq,HistoneChIP,mesendoderm,in vitro differentiated cells,encode_v3,1.5470008654878136,1.822861605510366,0.020279092714190483,0.45347654984000163
ENCSR297AUZ,Histone ChIP-seq,HistoneChIP,mesendoderm,in vitro differentiated cells,encode_v3,1.4371751377111992,1.6640575850664983,-0.007199837360531092,0.16775268867610194
ENCSR327JOJ,Histone ChIP-seq,HistoneChIP,mesendoderm,in vitro differentiated cells,encode_v3,1.1820117087600812,1.4131665367573896,0.019622163847088814,0.409344969076864
ENCSR565XTT,Histone ChIP-seq,HistoneChIP,mesendoderm,in vitro differentiated cells,encode_v3,1.7855317920129772,2.120217902139746,0.007533497177064419,0.49333097059505665
ENCSR473AQI,Histone ChIP-seq,HistoneChIP,mesendoderm,in vitro differentiated cells,encode_v3,1.106227325010123,1.3069865121022604,0.01899041049182415,0.3211038129768702
ENCSR473PNT,Histone ChIP-seq,HistoneChIP,mesendoderm,in vitro differentiated cells,encode_v3,1.6388826901566829,2.0963683672389823,0.021326851099729538,0.5480169614967285
ENCSR405AXO,Histone ChIP-seq,HistoneChIP,mesendoderm,in vitro differentiated cells,encode_v3,1.1680516231227374,1.3432197515387694,0.029693005606532097,0.19830011881833254
ENCSR144RXL,Histone ChIP-seq,HistoneChIP,mesendoderm,in vitro differentiated cells,encode_v3,1.1204878852670277,1.294513645930466,0.026561807841062546,0.2198482838511025
ENCSR814MAF,Histone ChIP-seq,HistoneChIP,mesendoderm,in vitro differentiated cells,encode_v3,2.0689720891681893,2.5059301274743997,0.008267480880022049,0.6729969878166466
ENCSR664KWY,Histone ChIP-seq,HistoneChIP,mesendoderm,in vitro differentiated cells,encode_v3,1.4657160334520611,1.764658506293572,0.006454295478761196,0.027722123579135546
ENCSR126BGU,Histone ChIP-seq,HistoneChIP,mesendoderm,in vitro differentiated cells,encode_v3,1.5307330446233487,1.9091576604120972,0.04232539236545563,0.771828834508224
ENCSR441SAT,Histone ChIP-seq,HistoneChIP,mesendoderm,in vitro differentiated cells,encode_v3,1.4264710116845054,1.8002586865779135,0.04030987620353699,0.8143967277809194
ENCSR036NSK,Histone ChIP-seq,HistoneChIP,mesendoderm,in vitro differentiated cells,encode_v3,2.049360246942452,2.588436060000069,0.01760280132293701,1.2820422285597532
ENCSR357HAN,Histone ChIP-seq,HistoneChIP,mesendoderm,in vitro differentiated cells,encode_v3,1.4576949882663395,1.7822609629197488,0.00977772381156683,0.16808960196604378
ENCSR575ZNE,Histone ChIP-seq,HistoneChIP,mesendoderm,in vitro differentiated cells,encode_v3,1.8388138769597735,2.3417996475821954,0.023243406787514687,0.6419736701917589
ENCSR839PUY,Histone ChIP-seq,HistoneChIP,mesendoderm,in vitro differentiated cells,encode_v3,1.8370048079814663,2.338548401088916,0.028499329462647438,1.1687058179195797
ENCSR035BZI,Histone ChIP-seq,HistoneChIP,mesendoderm,in vitro differentiated cells,encode_v3,1.1251470674420552,1.3214764475201175,0.004145235288888216,0.187296188666808
ENCSR721MPV,Histone ChIP-seq,HistoneChIP,mesendoderm,in vitro differentiated cells,encode_v3,1.5002319586188757,1.7631809440004014,0.014688698574900627,0.3447351279274186
ENCSR700BEW_M,polyA plus RNA-seq,RNA,mesendoderm,in vitro differentiated cells,encode_v3,3.224443622403225,4.493831408234365,-0.003458479419350624,2.153203523190684
ENCSR700BEW_P,polyA plus RNA-seq,RNA,mesendoderm,in vitro differentiated cells,encode_v3,3.3018889649595478,4.33653315024175,0.0011905281571671367,2.416344089313462
ENCSR976JGI_M,polyA plus RNA-seq,RNA,mesendoderm,in vitro differentiated cells,encode_v3,3.258185871779287,4.528041333176614,-0.0022132163867354393,2.2081426209968837
ENCSR976JGI_P,polyA plus RNA-seq,RNA,mesendoderm,in vitro differentiated cells,encode_v3,3.3452768351246043,4.385343887266913,0.002870669588446617,2.5521942366456045
ENCSR000EMX,DNase-seq,Accessibility,mesodermal cell,in vitro differentiated cells,encode_v3,1.9411264038896623,2.869873390984176,0.027963092550635338,1.6138945581445459
ENCSR931WLE,Histone ChIP-seq,HistoneChIP,mesodermal cell,in vitro differentiated cells,encode_v3,2.740620532353081,3.5497963007935356,0.017608528956770897,1.3960844659529779
ENCSR000DSL,Histone ChIP-seq,HistoneChIP,mesodermal cell,in vitro differentiated cells,encode_v3,2.4265580769340254,2.9651669244261405,0.03246002644300461,0.5866047227498821
ENCSR000DSH,Histone ChIP-seq,HistoneChIP,mesodermal cell,in vitro differentiated cells,encode_v3,1.7332100419962004,2.0902028806904096,-0.004566153511404991,0.06731467320469908
ENCSR100LWU,Histone ChIP-seq,HistoneChIP,mesodermal cell,in vitro differentiated cells,encode_v3,2.145107843908229,2.57774135833122,0.003330653067678213,0.27175082639874704
ENCSR410FIQ,Histone ChIP-seq,HistoneChIP,mesodermal cell,in vitro differentiated cells,encode_v3,2.6981118967913456,3.3338360156737243,-0.004614218138158321,0.07923472611668252
ENCSR000DSE,Histone ChIP-seq,HistoneChIP,mesodermal cell,in vitro differentiated cells,encode_v3,2.8571132746879075,3.8371933715336053,0.020877165719866753,1.7717981609057434
ENCSR887ZPC,Histone ChIP-seq,HistoneChIP,mesodermal cell,in vitro differentiated cells,encode_v3,1.4005111700280475,1.6394078057239123,-0.018131136894226074,-0.16344517145174564
ENCSR433GXV_M,polyA plus RNA-seq,RNA,mesodermal cell,in vitro differentiated cells,encode_v3,2.8698197762817754,3.9154024387631243,-0.010640534572303295,2.3710877189340693
ENCSR433GXV_P,polyA plus RNA-seq,RNA,mesodermal cell,in vitro differentiated cells,encode_v3,2.820129771183589,3.769865013541006,-0.007396104279905558,2.538343641319624
ENCSR500UOD_M,polyA plus RNA-seq,RNA,mesodermal cell,in vitro differentiated cells,encode_v3,2.7834208200844244,3.8004823622193915,-0.007908863015472889,2.3655886951658065
ENCSR500UOD_P,polyA plus RNA-seq,RNA,mesodermal cell,in vitro differentiated cells,encode_v3,2.755159419975235,3.6964275829594357,-0.0031116544269025326,2.407956137987372
ENCSR168PXI_M,total RNA-seq,RNA,mesothelial cell of epicardium,in vitro differentiated cells,encode_v3,2.258498968051246,2.9257903570393635,0.009393655695021152,1.9386921851323988
ENCSR168PXI_P,total RNA-seq,RNA,mesothelial cell of epicardium,in vitro differentiated cells,encode_v3,2.3159588668374087,3.008890018107444,0.0057680001482367516,1.7913027703376279
ENCSR113LFZ,Histone ChIP-seq,HistoneChIP,mid-neurogenesis radial glial cells,in vitro differentiated cells,encode_v3,1.3641628618367674,1.6280095712786977,0.021191412582993507,0.24728181465730625
ENCSR290EHP,Histone ChIP-seq,HistoneChIP,mid-neurogenesis radial glial cells,in vitro differentiated cells,encode_v3,1.226586805351464,1.4701337795829974,0.035499971359968185,0.17285206181891488
